source_stop_id,target_stop_id,weight,type
1536cb2e-acd3-49cb-8f06-bb8cd40c0c02,26d86ffa-b8df-49aa-a9c0-5fa7d3cfba77,97.3,WALK
26d86ffa-b8df-49aa-a9c0-5fa7d3cfba77,b5e26d7f-8a91-4360-9811-2e8e05d27382,117.63,WALK
b5e26d7f-8a91-4360-9811-2e8e05d27382,26d86ffa-b8df-49aa-a9c0-5fa7d3cfba77,117.63,WALK
1f9fad8e-d59c-494c-bdd1-1983afacb755,2d6504e9-c938-417e-9b55-32d6514bc744,189.04,WALK
2d6504e9-c938-417e-9b55-32d6514bc744,1f9fad8e-d59c-494c-bdd1-1983afacb755,189.04,WALK
1f9fad8e-d59c-494c-bdd1-1983afacb755,f2b27cbd-5207-4281-8f67-6369d0c50a9b,100.46,WALK
f2b27cbd-5207-4281-8f67-6369d0c50a9b,1f9fad8e-d59c-494c-bdd1-1983afacb755,100.46,WALK
1f9fad8e-d59c-494c-bdd1-1983afacb755,59faa0f0-34b1-47cd-ba3a-3b6f0d684c00,199.34,WALK
59faa0f0-34b1-47cd-ba3a-3b6f0d684c00,1f9fad8e-d59c-494c-bdd1-1983afacb755,199.34,WALK
1f9fad8e-d59c-494c-bdd1-1983afacb755,4bd4913f-8597-4ea0-b219-4e9b15dcbb62,169.05,WALK
4bd4913f-8597-4ea0-b219-4e9b15dcbb62,1f9fad8e-d59c-494c-bdd1-1983afacb755,169.05,WALK
1f9fad8e-d59c-494c-bdd1-1983afacb755,15c71406-72b5-4681-8b1a-29eb30eb3f76,179.2,WALK
15c71406-72b5-4681-8b1a-29eb30eb3f76,1f9fad8e-d59c-494c-bdd1-1983afacb755,179.2,WALK
8598b85d-3e1d-4767-b72f-0c209038841f,2e6c059c-0305-47bb-9ca8-00a2123039e9,94.31,WALK
2e6c059c-0305-47bb-9ca8-00a2123039e9,8598b85d-3e1d-4767-b72f-0c209038841f,94.31,WALK
8598b85d-3e1d-4767-b72f-0c209038841f,81f21fc1-3bd2-4d2a-b563-2d063479c68e,49.02,WALK
81f21fc1-3bd2-4d2a-b563-2d063479c68e,8598b85d-3e1d-4767-b72f-0c209038841f,49.02,WALK
f14a6236-8af2-47bf-9270-432377662a63,712ee105-4fab-498a-af5c-496ca9830f5f,22.82,WALK
712ee105-4fab-498a-af5c-496ca9830f5f,f14a6236-8af2-47bf-9270-432377662a63,22.82,WALK
f14a6236-8af2-47bf-9270-432377662a63,c22879e5-8e90-4540-9a74-5f139208e492,201.13,WALK
c22879e5-8e90-4540-9a74-5f139208e492,f14a6236-8af2-47bf-9270-432377662a63,201.13,WALK
d861c2ce-106a-4b95-a4fc-2af355c0bbf0,c969f066-aab5-466d-b4db-48e651a4a12e,12.95,WALK
c969f066-aab5-466d-b4db-48e651a4a12e,d861c2ce-106a-4b95-a4fc-2af355c0bbf0,12.95,WALK
f958cead-e4c3-4743-834d-46de4a06a8c9,6a0b25cc-428e-47b5-831a-e89facfa7f26,207.35,WALK
6a0b25cc-428e-47b5-831a-e89facfa7f26,f958cead-e4c3-4743-834d-46de4a06a8c9,207.35,WALK
f958cead-e4c3-4743-834d-46de4a06a8c9,aee8e842-6083-48a7-b14f-cc3d112537bb,164.24,WALK
aee8e842-6083-48a7-b14f-cc3d112537bb,f958cead-e4c3-4743-834d-46de4a06a8c9,164.24,WALK
f958cead-e4c3-4743-834d-46de4a06a8c9,b0b32562-f5dc-4183-abba-5729adf98088,185.31,WALK
b0b32562-f5dc-4183-abba-5729adf98088,f958cead-e4c3-4743-834d-46de4a06a8c9,185.31,WALK
f958cead-e4c3-4743-834d-46de4a06a8c9,7962e05c-ad8c-43e4-9db4-4b90f0c94596,68.79,WALK
7962e05c-ad8c-43e4-9db4-4b90f0c94596,f958cead-e4c3-4743-834d-46de4a06a8c9,68.79,WALK
9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,bea274aa-277a-403d-ab2f-a0342b28882e,199.04,WALK
bea274aa-277a-403d-ab2f-a0342b28882e,9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,199.04,WALK
9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,f2920a77-6c6c-494d-96b7-2a8caf8f374f,197.05,WALK
f2920a77-6c6c-494d-96b7-2a8caf8f374f,9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,197.05,WALK
9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,25ad5579-f6a0-4f35-a0c9-0678b41e9dde,179.86,WALK
25ad5579-f6a0-4f35-a0c9-0678b41e9dde,9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,179.86,WALK
9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,12618339-2c2d-49ec-b0e0-2517c11991f8,127.74,WALK
12618339-2c2d-49ec-b0e0-2517c11991f8,9bb1ed3b-5a6f-43c7-afaf-ba2b60ca1a7a,127.74,WALK
d7748049-2f69-4c77-a19b-96774a521ac1,07bad99d-070a-42f7-8766-d11d42152623,15.16,WALK
07bad99d-070a-42f7-8766-d11d42152623,d7748049-2f69-4c77-a19b-96774a521ac1,15.16,WALK
d7748049-2f69-4c77-a19b-96774a521ac1,c9b2488c-cca9-4b84-83cb-638ef545c851,189.62,WALK
c9b2488c-cca9-4b84-83cb-638ef545c851,d7748049-2f69-4c77-a19b-96774a521ac1,189.62,WALK
ef31a8be-b01d-44cd-95cf-3db8e918af26,36d25599-0bed-48a0-bcb4-134be8a959fe,22.48,WALK
36d25599-0bed-48a0-bcb4-134be8a959fe,ef31a8be-b01d-44cd-95cf-3db8e918af26,22.48,WALK
ef31a8be-b01d-44cd-95cf-3db8e918af26,c124f317-217b-4b89-9597-393843de4f81,206.6,WALK
c124f317-217b-4b89-9597-393843de4f81,ef31a8be-b01d-44cd-95cf-3db8e918af26,206.6,WALK
ef31a8be-b01d-44cd-95cf-3db8e918af26,eb669f04-cfb6-4ea4-90c9-26eb551ecb45,161.47,WALK
eb669f04-cfb6-4ea4-90c9-26eb551ecb45,ef31a8be-b01d-44cd-95cf-3db8e918af26,161.47,WALK
ef31a8be-b01d-44cd-95cf-3db8e918af26,70c51140-f3ee-4c89-a6e2-ed74dab89148,144.25,WALK
70c51140-f3ee-4c89-a6e2-ed74dab89148,ef31a8be-b01d-44cd-95cf-3db8e918af26,144.25,WALK
32ff2d5b-61ae-415b-941b-aeb1be1b5052,b4766c35-4ab9-4af3-aa76-1b1f40735685,132.39,WALK
b4766c35-4ab9-4af3-aa76-1b1f40735685,32ff2d5b-61ae-415b-941b-aeb1be1b5052,132.39,WALK
79325942-629a-4766-a34a-525f8edf8cc5,5ddf10c0-90a5-4dbf-992c-23c0505674aa,92.52,WALK
5ddf10c0-90a5-4dbf-992c-23c0505674aa,79325942-629a-4766-a34a-525f8edf8cc5,92.52,WALK
79325942-629a-4766-a34a-525f8edf8cc5,48b163cd-b819-4849-aee1-8b1da77657ab,168.05,WALK
48b163cd-b819-4849-aee1-8b1da77657ab,79325942-629a-4766-a34a-525f8edf8cc5,168.05,WALK
2d6504e9-c938-417e-9b55-32d6514bc744,15c71406-72b5-4681-8b1a-29eb30eb3f76,13.86,WALK
15c71406-72b5-4681-8b1a-29eb30eb3f76,2d6504e9-c938-417e-9b55-32d6514bc744,13.86,WALK
e78f256e-7218-4263-87b9-255bd90c9f49,c32ef99a-6752-47fe-94eb-a5134c7110af,163.96,WALK
c32ef99a-6752-47fe-94eb-a5134c7110af,e78f256e-7218-4263-87b9-255bd90c9f49,163.96,WALK
e78f256e-7218-4263-87b9-255bd90c9f49,bbfc6d44-94da-4cfd-b22a-368a2b11ce20,56.78,WALK
bbfc6d44-94da-4cfd-b22a-368a2b11ce20,e78f256e-7218-4263-87b9-255bd90c9f49,56.78,WALK
80c65758-5f25-4003-8d55-10ff96fe8310,1035c6f7-304e-4329-a3b2-4eb5d985a577,12.48,WALK
1035c6f7-304e-4329-a3b2-4eb5d985a577,80c65758-5f25-4003-8d55-10ff96fe8310,12.48,WALK
80c65758-5f25-4003-8d55-10ff96fe8310,2188a1bc-ce7a-4450-bd4f-871538578244,154.11,WALK
2188a1bc-ce7a-4450-bd4f-871538578244,80c65758-5f25-4003-8d55-10ff96fe8310,154.11,WALK
80c65758-5f25-4003-8d55-10ff96fe8310,65e92ecc-800d-4962-a8bc-0f50f1107a5b,181.09,WALK
65e92ecc-800d-4962-a8bc-0f50f1107a5b,80c65758-5f25-4003-8d55-10ff96fe8310,181.09,WALK
452bfd80-e8bd-470b-bc4a-981e1b37ffd7,47a3bd8a-72ae-4e20-b43f-10bfaf49012c,157.45,WALK
47a3bd8a-72ae-4e20-b43f-10bfaf49012c,452bfd80-e8bd-470b-bc4a-981e1b37ffd7,157.45,WALK
452bfd80-e8bd-470b-bc4a-981e1b37ffd7,eb165f50-9c43-4b09-9658-469a16d3dc83,52.54,WALK
eb165f50-9c43-4b09-9658-469a16d3dc83,452bfd80-e8bd-470b-bc4a-981e1b37ffd7,52.54,WALK
452bfd80-e8bd-470b-bc4a-981e1b37ffd7,55f1ae46-11e5-4270-991f-f09dae6c58bf,49.88,WALK
55f1ae46-11e5-4270-991f-f09dae6c58bf,452bfd80-e8bd-470b-bc4a-981e1b37ffd7,49.88,WALK
8dde1a7b-e3ec-4675-8409-2a2c4ae696c7,21a5f1e3-8ac0-4023-95ca-0a3ff54099aa,62.36,WALK
21a5f1e3-8ac0-4023-95ca-0a3ff54099aa,8dde1a7b-e3ec-4675-8409-2a2c4ae696c7,62.36,WALK
1c0ae078-cca7-40c8-aeda-1187a12ddfee,77dcd833-fa4d-4c5a-93b1-31284942e61d,43.77,WALK
77dcd833-fa4d-4c5a-93b1-31284942e61d,1c0ae078-cca7-40c8-aeda-1187a12ddfee,43.77,WALK
1c0ae078-cca7-40c8-aeda-1187a12ddfee,dfde6478-02b5-471b-a470-29cb0e84542f,64.1,WALK
dfde6478-02b5-471b-a470-29cb0e84542f,1c0ae078-cca7-40c8-aeda-1187a12ddfee,64.1,WALK
1c0ae078-cca7-40c8-aeda-1187a12ddfee,484b5c91-1220-43ba-af79-84e712fcc46b,89.3,WALK
484b5c91-1220-43ba-af79-84e712fcc46b,1c0ae078-cca7-40c8-aeda-1187a12ddfee,89.3,WALK
a9473958-e505-4c16-8498-486b06a47856,476b2caa-710a-47fe-9743-4d75d7ada5fb,18.11,WALK
476b2caa-710a-47fe-9743-4d75d7ada5fb,a9473958-e505-4c16-8498-486b06a47856,18.11,WALK
1907a46a-4559-43ec-8363-03fe35d30725,5764ff17-c787-4918-b7bd-a2ed9c6d7dd1,53.77,WALK
5764ff17-c787-4918-b7bd-a2ed9c6d7dd1,1907a46a-4559-43ec-8363-03fe35d30725,53.77,WALK
1907a46a-4559-43ec-8363-03fe35d30725,c1606675-dd38-4952-914b-6ca64fd56b7b,73.63,WALK
c1606675-dd38-4952-914b-6ca64fd56b7b,1907a46a-4559-43ec-8363-03fe35d30725,73.63,WALK
b59656a4-b6e7-4b87-977c-078c59088a50,889e3719-7d29-4888-b690-5a1531d2930e,198.33,WALK
889e3719-7d29-4888-b690-5a1531d2930e,b59656a4-b6e7-4b87-977c-078c59088a50,198.33,WALK
b59656a4-b6e7-4b87-977c-078c59088a50,ef91fd44-5651-4fd4-b6f8-619fdef9da7b,22.83,WALK
ef91fd44-5651-4fd4-b6f8-619fdef9da7b,b59656a4-b6e7-4b87-977c-078c59088a50,22.83,WALK
b59656a4-b6e7-4b87-977c-078c59088a50,e66e813a-722d-40f8-9ee9-1470d07bc200,191.84,WALK
e66e813a-722d-40f8-9ee9-1470d07bc200,b59656a4-b6e7-4b87-977c-078c59088a50,191.84,WALK
f73d3fb2-082c-4518-8af2-45de5490df4e,c326e479-ccc3-4915-8788-3fa189d0143e,39.19,WALK
c326e479-ccc3-4915-8788-3fa189d0143e,f73d3fb2-082c-4518-8af2-45de5490df4e,39.19,WALK
77dcd833-fa4d-4c5a-93b1-31284942e61d,dfde6478-02b5-471b-a470-29cb0e84542f,83.88,WALK
dfde6478-02b5-471b-a470-29cb0e84542f,77dcd833-fa4d-4c5a-93b1-31284942e61d,83.88,WALK
77dcd833-fa4d-4c5a-93b1-31284942e61d,484b5c91-1220-43ba-af79-84e712fcc46b,75.51,WALK
484b5c91-1220-43ba-af79-84e712fcc46b,77dcd833-fa4d-4c5a-93b1-31284942e61d,75.51,WALK
67c3adc1-a92d-4528-91ee-77d8b52574c6,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,128.98,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,67c3adc1-a92d-4528-91ee-77d8b52574c6,128.98,WALK
67c3adc1-a92d-4528-91ee-77d8b52574c6,9a938b49-ce1d-4e1c-a789-e316630ebc4f,25.22,WALK
9a938b49-ce1d-4e1c-a789-e316630ebc4f,67c3adc1-a92d-4528-91ee-77d8b52574c6,25.22,WALK
67c3adc1-a92d-4528-91ee-77d8b52574c6,f4cfd904-bd11-4247-95df-32c4555a930f,143.23,WALK
f4cfd904-bd11-4247-95df-32c4555a930f,67c3adc1-a92d-4528-91ee-77d8b52574c6,143.23,WALK
67c3adc1-a92d-4528-91ee-77d8b52574c6,3429cda2-6047-453c-bf54-952dfa6674c0,124.48,WALK
3429cda2-6047-453c-bf54-952dfa6674c0,67c3adc1-a92d-4528-91ee-77d8b52574c6,124.48,WALK
67c3adc1-a92d-4528-91ee-77d8b52574c6,cab36767-e95a-4f60-978e-92490f2517b2,161.66,WALK
cab36767-e95a-4f60-978e-92490f2517b2,67c3adc1-a92d-4528-91ee-77d8b52574c6,161.66,WALK
fef200e9-4d98-425b-ab14-8110e2aa85d7,5d7f28a6-2a2a-4333-aa06-48edfb652f86,191.25,WALK
5d7f28a6-2a2a-4333-aa06-48edfb652f86,fef200e9-4d98-425b-ab14-8110e2aa85d7,191.25,WALK
fef200e9-4d98-425b-ab14-8110e2aa85d7,b905ae6a-f1e1-4057-8923-481902ed5a8e,146.41,WALK
b905ae6a-f1e1-4057-8923-481902ed5a8e,fef200e9-4d98-425b-ab14-8110e2aa85d7,146.41,WALK
fef200e9-4d98-425b-ab14-8110e2aa85d7,4062cd22-b67a-4235-9980-0178b7add592,76.98,WALK
4062cd22-b67a-4235-9980-0178b7add592,fef200e9-4d98-425b-ab14-8110e2aa85d7,76.98,WALK
5d7f28a6-2a2a-4333-aa06-48edfb652f86,b905ae6a-f1e1-4057-8923-481902ed5a8e,45.23,WALK
b905ae6a-f1e1-4057-8923-481902ed5a8e,5d7f28a6-2a2a-4333-aa06-48edfb652f86,45.23,WALK
5d7f28a6-2a2a-4333-aa06-48edfb652f86,a719a87c-4e93-4387-a6d1-2631a487f7e0,150.83,WALK
a719a87c-4e93-4387-a6d1-2631a487f7e0,5d7f28a6-2a2a-4333-aa06-48edfb652f86,150.83,WALK
2838f674-f6e9-4eb5-a99c-1d0ac7903ca1,7fad8003-fb10-489d-bf8d-6d433310ad90,120.07,WALK
7fad8003-fb10-489d-bf8d-6d433310ad90,2838f674-f6e9-4eb5-a99c-1d0ac7903ca1,120.07,WALK
0c6d0a32-5673-45fa-9d50-04d8039cbda1,5c246f67-4431-4968-8d64-2ae4b823e360,52.53,WALK
5c246f67-4431-4968-8d64-2ae4b823e360,0c6d0a32-5673-45fa-9d50-04d8039cbda1,52.53,WALK
099976aa-17cc-45d3-add4-267985ab1533,e3321752-4498-4da3-801c-d54920b22eba,11.12,WALK
e3321752-4498-4da3-801c-d54920b22eba,099976aa-17cc-45d3-add4-267985ab1533,11.12,WALK
099976aa-17cc-45d3-add4-267985ab1533,b589ddd3-5a31-4fe1-915f-44347b4c0a1a,212.75,WALK
b589ddd3-5a31-4fe1-915f-44347b4c0a1a,099976aa-17cc-45d3-add4-267985ab1533,212.75,WALK
41489be9-b3b7-4cbe-90f8-af1a435b2676,c8e0086c-0cef-4375-a471-72f3ae1e34fc,72.82,WALK
c8e0086c-0cef-4375-a471-72f3ae1e34fc,41489be9-b3b7-4cbe-90f8-af1a435b2676,72.82,WALK
41489be9-b3b7-4cbe-90f8-af1a435b2676,e7789f42-0ad7-44d1-974b-42a3f4957291,88.38,WALK
e7789f42-0ad7-44d1-974b-42a3f4957291,41489be9-b3b7-4cbe-90f8-af1a435b2676,88.38,WALK
0df2ffa6-b1c8-44d0-900c-8b23b37794df,87785aa3-128e-4f15-82b0-d8c3cfa6076f,73.76,WALK
87785aa3-128e-4f15-82b0-d8c3cfa6076f,0df2ffa6-b1c8-44d0-900c-8b23b37794df,73.76,WALK
bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,b5273abc-dfeb-49a2-9607-249bf6415e4b,207.77,WALK
b5273abc-dfeb-49a2-9607-249bf6415e4b,bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,207.77,WALK
bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,edc8bf1d-d4f1-4c5b-8112-e4fa71a02bae,189.37,WALK
edc8bf1d-d4f1-4c5b-8112-e4fa71a02bae,bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,189.37,WALK
bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,d9df365b-7e54-4d22-b2e9-3b548d48ad59,10.7,WALK
d9df365b-7e54-4d22-b2e9-3b548d48ad59,bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,10.7,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,9a938b49-ce1d-4e1c-a789-e316630ebc4f,103.95,WALK
9a938b49-ce1d-4e1c-a789-e316630ebc4f,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,103.95,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,aa42017d-812a-4175-bc9b-0fec03b18931,204.43,WALK
aa42017d-812a-4175-bc9b-0fec03b18931,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,204.43,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,f4cfd904-bd11-4247-95df-32c4555a930f,158.04,WALK
f4cfd904-bd11-4247-95df-32c4555a930f,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,158.04,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,023d7b7a-b411-4e61-8746-b07f9e5c8f90,211.1,WALK
023d7b7a-b411-4e61-8746-b07f9e5c8f90,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,211.1,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,3429cda2-6047-453c-bf54-952dfa6674c0,141.0,WALK
3429cda2-6047-453c-bf54-952dfa6674c0,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,141.0,WALK
557f714a-6f4a-4c98-8c5a-d74fa34b2adb,cab36767-e95a-4f60-978e-92490f2517b2,74.96,WALK
cab36767-e95a-4f60-978e-92490f2517b2,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,74.96,WALK
d8289ab1-f65d-4b3d-8b4b-55ada004f023,1308dcf9-a9e1-4e54-95c9-0f2afaac889b,17.2,WALK
1308dcf9-a9e1-4e54-95c9-0f2afaac889b,d8289ab1-f65d-4b3d-8b4b-55ada004f023,17.2,WALK
1b3ddeca-a066-43ee-9ae5-8339628129c2,454817d3-3750-49c7-994c-14d06fd2c634,82.35,WALK
454817d3-3750-49c7-994c-14d06fd2c634,1b3ddeca-a066-43ee-9ae5-8339628129c2,82.35,WALK
1b3ddeca-a066-43ee-9ae5-8339628129c2,a0b1fb90-3f6a-4231-910a-18be192ac762,147.42,WALK
a0b1fb90-3f6a-4231-910a-18be192ac762,1b3ddeca-a066-43ee-9ae5-8339628129c2,147.42,WALK
b905ae6a-f1e1-4057-8923-481902ed5a8e,a719a87c-4e93-4387-a6d1-2631a487f7e0,195.93,WALK
a719a87c-4e93-4387-a6d1-2631a487f7e0,b905ae6a-f1e1-4057-8923-481902ed5a8e,195.93,WALK
4a95f1f8-a457-4dcf-bd1f-6307d4300ea0,c86d5f37-52ee-4e3a-99b5-b9554118c4d5,69.23,WALK
c86d5f37-52ee-4e3a-99b5-b9554118c4d5,4a95f1f8-a457-4dcf-bd1f-6307d4300ea0,69.23,WALK
9a938b49-ce1d-4e1c-a789-e316630ebc4f,f4cfd904-bd11-4247-95df-32c4555a930f,134.3,WALK
f4cfd904-bd11-4247-95df-32c4555a930f,9a938b49-ce1d-4e1c-a789-e316630ebc4f,134.3,WALK
9a938b49-ce1d-4e1c-a789-e316630ebc4f,3429cda2-6047-453c-bf54-952dfa6674c0,114.51,WALK
3429cda2-6047-453c-bf54-952dfa6674c0,9a938b49-ce1d-4e1c-a789-e316630ebc4f,114.51,WALK
9a938b49-ce1d-4e1c-a789-e316630ebc4f,cab36767-e95a-4f60-978e-92490f2517b2,141.27,WALK
cab36767-e95a-4f60-978e-92490f2517b2,9a938b49-ce1d-4e1c-a789-e316630ebc4f,141.27,WALK
e9382efd-d64d-46b0-9a7d-a4e6a0188725,fdff5f9c-6c02-4fc1-a004-7032b17fa37a,159.42,WALK
fdff5f9c-6c02-4fc1-a004-7032b17fa37a,e9382efd-d64d-46b0-9a7d-a4e6a0188725,159.42,WALK
e9382efd-d64d-46b0-9a7d-a4e6a0188725,786a15d4-dd6b-42bb-a5c9-6ce994b5be9e,57.73,WALK
786a15d4-dd6b-42bb-a5c9-6ce994b5be9e,e9382efd-d64d-46b0-9a7d-a4e6a0188725,57.73,WALK
e9382efd-d64d-46b0-9a7d-a4e6a0188725,2beb7011-982a-4349-be22-addf1c3bdec7,153.41,WALK
2beb7011-982a-4349-be22-addf1c3bdec7,e9382efd-d64d-46b0-9a7d-a4e6a0188725,153.41,WALK
e9382efd-d64d-46b0-9a7d-a4e6a0188725,1aa7e441-8646-4d1d-88bd-ab004758ffc4,181.49,WALK
1aa7e441-8646-4d1d-88bd-ab004758ffc4,e9382efd-d64d-46b0-9a7d-a4e6a0188725,181.49,WALK
f2b27cbd-5207-4281-8f67-6369d0c50a9b,4bd4913f-8597-4ea0-b219-4e9b15dcbb62,74.08,WALK
4bd4913f-8597-4ea0-b219-4e9b15dcbb62,f2b27cbd-5207-4281-8f67-6369d0c50a9b,74.08,WALK
48c9ec48-2b87-4945-a077-808839f98e74,4a74b966-4fbf-41ab-8e1b-276f3f14fc49,41.55,WALK
4a74b966-4fbf-41ab-8e1b-276f3f14fc49,48c9ec48-2b87-4945-a077-808839f98e74,41.55,WALK
e3b51371-e289-45ef-83ca-1f4ffff25162,b7834e14-7e86-4df5-83ce-006c93c31c00,54.07,WALK
b7834e14-7e86-4df5-83ce-006c93c31c00,e3b51371-e289-45ef-83ca-1f4ffff25162,54.07,WALK
666e98e1-4a23-4204-a3e6-99110f8b3153,4d216485-ef41-45e7-9182-0c254644955c,180.76,WALK
4d216485-ef41-45e7-9182-0c254644955c,666e98e1-4a23-4204-a3e6-99110f8b3153,180.76,WALK
666e98e1-4a23-4204-a3e6-99110f8b3153,08071ba1-570f-487b-9a36-01a046fb2788,68.32,WALK
08071ba1-570f-487b-9a36-01a046fb2788,666e98e1-4a23-4204-a3e6-99110f8b3153,68.32,WALK
666e98e1-4a23-4204-a3e6-99110f8b3153,862efb04-bcf5-493a-929d-242fb91ba5f6,203.71,WALK
862efb04-bcf5-493a-929d-242fb91ba5f6,666e98e1-4a23-4204-a3e6-99110f8b3153,203.71,WALK
666e98e1-4a23-4204-a3e6-99110f8b3153,6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,182.34,WALK
6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,666e98e1-4a23-4204-a3e6-99110f8b3153,182.34,WALK
666e98e1-4a23-4204-a3e6-99110f8b3153,4d2fc228-0628-4897-8d77-3e71d500d36d,209.38,WALK
4d2fc228-0628-4897-8d77-3e71d500d36d,666e98e1-4a23-4204-a3e6-99110f8b3153,209.38,WALK
d7d43617-ef41-4f9e-bbad-670d515d926a,45e88013-1a7e-44a0-ab1f-bc0db6c6746f,26.44,WALK
45e88013-1a7e-44a0-ab1f-bc0db6c6746f,d7d43617-ef41-4f9e-bbad-670d515d926a,26.44,WALK
db13a26e-19d4-4b8a-a78a-01ef25d58834,f9d70942-e517-4560-8655-99481edd2b95,157.14,WALK
f9d70942-e517-4560-8655-99481edd2b95,db13a26e-19d4-4b8a-a78a-01ef25d58834,157.14,WALK
db13a26e-19d4-4b8a-a78a-01ef25d58834,21764d19-62cc-49fd-bac9-403aeac6a6b9,53.12,WALK
21764d19-62cc-49fd-bac9-403aeac6a6b9,db13a26e-19d4-4b8a-a78a-01ef25d58834,53.12,WALK
db13a26e-19d4-4b8a-a78a-01ef25d58834,b8533150-cf69-441a-8fc4-18f39cbef16b,50.59,WALK
b8533150-cf69-441a-8fc4-18f39cbef16b,db13a26e-19d4-4b8a-a78a-01ef25d58834,50.59,WALK
7558099b-08a3-43bc-8056-49bcc5900a03,52e5d1c1-28c9-4ed2-b0ec-5bf7311be753,44.37,WALK
52e5d1c1-28c9-4ed2-b0ec-5bf7311be753,7558099b-08a3-43bc-8056-49bcc5900a03,44.37,WALK
ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,9a480b5e-0283-4130-a5e2-9d5e996caa4f,16.92,WALK
9a480b5e-0283-4130-a5e2-9d5e996caa4f,ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,16.92,WALK
9e0942f3-2c18-4891-9b51-9d95cc43af7a,e0f10330-ad34-453d-baf4-d6c601cb6cf8,29.26,WALK
e0f10330-ad34-453d-baf4-d6c601cb6cf8,9e0942f3-2c18-4891-9b51-9d95cc43af7a,29.26,WALK
ef005e77-f3b8-4171-b681-1294d0e4732b,66eec6a2-dfde-4d98-b690-e47f200367fd,17.89,WALK
66eec6a2-dfde-4d98-b690-e47f200367fd,ef005e77-f3b8-4171-b681-1294d0e4732b,17.89,WALK
84578591-7543-4105-8465-9df30256360d,ea91e672-f4a8-40cb-af62-214726551a93,109.21,WALK
ea91e672-f4a8-40cb-af62-214726551a93,84578591-7543-4105-8465-9df30256360d,109.21,WALK
bf64b499-211b-4da8-ace2-f12a17608ae3,505865ea-cdea-4042-bdb2-b2f4f03889cb,34.45,WALK
505865ea-cdea-4042-bdb2-b2f4f03889cb,bf64b499-211b-4da8-ace2-f12a17608ae3,34.45,WALK
0c5f69a6-97c7-4053-bc0b-3f09dbf72f46,c15a2be8-fc53-427d-9cc6-a50bb305f68d,33.9,WALK
c15a2be8-fc53-427d-9cc6-a50bb305f68d,0c5f69a6-97c7-4053-bc0b-3f09dbf72f46,33.9,WALK
bc19ad1c-00fc-47f1-926e-ddeb12f686ba,b91edda3-a147-4599-bebf-85e145de085b,58.26,WALK
b91edda3-a147-4599-bebf-85e145de085b,bc19ad1c-00fc-47f1-926e-ddeb12f686ba,58.26,WALK
390d166c-b2fe-486c-bba5-38cd1ff64f48,ba6f47bf-d346-4ccb-8669-13b974d863a6,18.63,WALK
ba6f47bf-d346-4ccb-8669-13b974d863a6,390d166c-b2fe-486c-bba5-38cd1ff64f48,18.63,WALK
390d166c-b2fe-486c-bba5-38cd1ff64f48,1b0f629f-acdb-4e94-8c54-018f4334ebf7,5.18,WALK
1b0f629f-acdb-4e94-8c54-018f4334ebf7,390d166c-b2fe-486c-bba5-38cd1ff64f48,5.18,WALK
390d166c-b2fe-486c-bba5-38cd1ff64f48,24df120e-0d0c-4353-8dda-c7ef0dc3dd5c,49.78,WALK
24df120e-0d0c-4353-8dda-c7ef0dc3dd5c,390d166c-b2fe-486c-bba5-38cd1ff64f48,49.78,WALK
47283e27-c588-411c-9303-30a6f0beeaef,717c914e-f928-4671-95f6-26c1ddb95799,109.94,WALK
717c914e-f928-4671-95f6-26c1ddb95799,47283e27-c588-411c-9303-30a6f0beeaef,109.94,WALK
