stop_id,name
3429cda2-6047-453c-bf54-952dfa6674c0,Klinični center
15eaf9b9-db6d-4586-9ad2-5bfa99719bfd,Dobrunje-2
0dc86a8f-0f41-44c7-978c-e06cb63cbbcf,Medvoška a.p.
2d42d8e2-26a8-4a74-809c-f436d05c8a54,Tbilisijska
1b0f629f-acdb-4e94-8c54-018f4334ebf7,Križišče Sostro
2beb7011-982a-4349-be22-addf1c3bdec7,Pod Kamno Gorico
e6f5183b-c615-4f47-b4fb-204ee070e825,Bežigrad
47a3bd8a-72ae-4e20-b43f-10bfaf49012c,Ob sotočju
8441d439-8d1d-40b8-b3d5-7b9c56848b43,Radna
79d89180-8b07-4127-b7b4-1ac03d1cee9f,Kompas
5293859e-2ea2-4ad3-9781-884672606464,Agrokombinatska
ccd8a655-468b-4728-a26d-7981bbdd7dec,Zg. Gameljne
4c277b3f-c427-404b-ace3-2cd51656318f,Tehnounion
306dcdea-b1ce-4357-ba5e-fa82293630df,Kolodvor
7d628170-e2eb-47fd-9d3e-658acf78d7d3,Sp. Slivnica
c0e6a237-3879-4336-88b6-5af51408cc7e,AMZS
0810f07b-94d6-442f-b10d-bf8210c4ed47,Draveljska gmajna
52e5adea-e194-4fc1-809c-1d6421f8f8db,Kovinarska
e65047c0-c01e-4727-b466-78e107c81ee4,SŽ KOLODVOR
07b4c585-66cf-49d7-906c-50f1122c8e9e,Cesta XV
b589ddd3-5a31-4fe1-915f-44347b4c0a1a,Bratov Učakar
ef4a63e8-d956-4f09-80bd-8e4699418652,Kongo
4f21a18a-3cb0-4c6c-bb92-e7c8945fac1c,Bratov Učakar
a378ce5e-57ce-4c52-b219-568674b5cd5e,Gornji trg
29336b94-2382-46dd-b2e6-4590dd689640,Pot v Hrastovec
52407970-4547-4323-a632-8db4ed0b040f,Kajakaška
78ef8af0-fd16-46b8-a5de-8d24b99638c8,Prežganje šola
3f37b298-896a-40be-b2f5-6fe8154756c4,Cesta na Brod
6c773433-c487-49c5-a783-32c0e276ed7b,Dolgi most Rotar
da834a23-5697-49bb-b3a1-7f277c8206bc,Javor
aa31554f-8623-42db-aedd-ad9a8f562e4c,Podmilščakova
923bd774-0651-4e0a-8624-3acfb7ecd5ff,Gornje Poljane
29096931-9d98-487f-bd0a-b0767611e561,Dragomelj
6672b8cb-e56d-420a-a5e7-fc86e8aa3647,Žalna
21fba303-9465-42e6-8942-eaff85a2b40c,Zidarjevec 2
42bcfbad-96b8-4ce2-96f3-07694e1bcfe2,M. Lipljene
f784b27a-1509-4eec-bd52-6beee2b9530b,Kamnogoriška
bbe542ee-a3f6-43cf-b23a-077c28b7d19a,BTC-tržnica
03375155-45fb-4565-b392-2349fcb199ea,Kardeljeva ploščad
f8da5156-e545-47ed-a811-2242f41f5593,Mercator
5e732249-14ec-4efe-bae1-7f9ca722f7ae,M. St. vas
8d5e4aed-59fb-47c9-8559-5bf11b7ddca0,Primožev ovinek
8e7a488b-cd48-4243-92b0-42792d0e3bc1,Capuder
3edd6057-3847-4c42-b8ec-6e89ff95793a,Zadobrova
5930b5fe-26e2-4b69-bd1e-cdea021a0ab4,Študa trgovina
6d2a7c2e-5938-433e-a691-b9bc28767675,Cesta na Kope
0b6960bb-2431-48c3-9e64-3cbf5c57ea96,Hrastje
59d96e2c-3ee3-4581-840a-3ddaf0003743,Osenjakova
ef3024a8-1d7f-4cf5-ad3b-74528eaa9c51,Stadion Domžale
dc6b96b1-d0fa-4d03-ac2b-8eba5bb97ba2,Peruzzijeva
78c69686-64ed-437c-83b5-0e28733ed70c,Verje
cee2862b-9b70-4880-8fa3-16c6d2efae1b,AMZS
105e10e7-fbab-4f99-94c9-178c25630b42,Brodarjev trg
156a6f62-9a67-4cf0-ad56-85a343c77cd2,Agrokombinatska
b4ffcb65-e60f-478d-806b-e7ae83f1a39d,GLINCE
cb05ea76-5fc1-4162-b432-a914b63604d0,Spar
447a37f6-2be6-45a3-8ae0-6982aa53cafb,Jurečič
95732ece-1658-4e11-9b5f-b6ae5552e638,Zapuže
7d579a55-27bc-49d0-a124-a5ed6233c55a,Tacenski most
8f623f1d-48a7-46b5-9331-28a8dc980876,Samova
bbfc6d44-94da-4cfd-b22a-368a2b11ce20,Maroltova
e8d0bfd1-b300-4eae-8f85-79266066bb3c,Medvoška a.p.
bf990a3a-96e9-42b7-9147-33e85bd24c05,Ihan Flerin
e0c253d0-1de7-4add-ac75-8b16151fa462,Dobrunje
995cbd67-507b-4c32-b794-0ff48e0a3de9,KAMNA GORICA
66943a7c-28b4-40a6-a996-21aa0b968435,Staje
6324e337-5778-492a-9e9c-57e3ad5c4710,Šolska
9afb36ea-c2ae-4bbb-9644-3a6c65bb1c7d,Kino Šiška
5aeac892-889f-4c5a-8fde-67e6ac096242,Dobrunjska c.
4ec1b435-1683-4cd7-a4d0-688cc9f3b603,JEZERO
91745353-dd19-49ee-beaf-332e546dcceb,Zidarjevec 2
4a90e424-11ab-43a8-b7e9-1c4f42fe2b7c,Pod Hribom
36d25599-0bed-48a0-bcb4-134be8a959fe,Emona
aa9cc3b9-7c6c-4e45-b91a-1e0494fbf15e,Dragomelj - 1
c5527a65-5265-43de-b703-7c7d494d190c,Pot v Smrečje
0334e79e-7a89-44e9-a463-5af813e64a40,Lanišče
46f20d33-601c-4ef6-b86c-7c2bb4af52fa,Ježkova
a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina
44e58cea-6c90-467f-baf2-22ac161daafb,Pri Maranzu
c124f317-217b-4b89-9597-393843de4f81,Nusdorferjeva
1f02ab68-e4a0-4783-ae8a-39ccd679f2cc,Havptmance
15c71406-72b5-4681-8b1a-29eb30eb3f76,Kristalna palača
aaedd82f-0c53-425d-92cf-96e50bd20518,Slovenijales
a7177a3d-8db2-43fb-8910-f95857f0ed97,Škocjan
6edebb46-d04f-45c4-99a4-100f7f0b2660,Zadvor
7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška
2265e4de-a537-4f97-882b-c94c24aabfb0,Sostro
3d9e90f6-2b67-4f24-9cc4-7c2063a08410,Japelj
a999f83e-4e6a-4ef9-9a10-e4a2c8a4a182,Vaše
3c6ebf90-c611-4535-b2b0-22fba3f7649a,Štajerska
cf5259af-d324-497e-b508-84fe92961eb1,Št. Jurij
1eadcdb9-60cd-47c9-8eec-527c3465a685,Polje
f15ddf31-fc11-41ba-988d-376c83e38f58,Vodovodna
7554bb81-1144-4263-999d-f6e358d808fe,Baron
e2d3c37e-a7df-458e-9e5a-ea33ccf4c11b,Brdo
9f6048f0-5c5e-4773-915e-4ee05d200e27,KS. Pirniče
93928408-7b36-41f9-9b62-fec53e14b4e2,Kališnikov trg
639551cf-fe23-4363-8ccd-655bc5d4119e,Zmajski most
e66e813a-722d-40f8-9ee9-1470d07bc200,Tobačna
c1606675-dd38-4952-914b-6ca64fd56b7b,Rudnik
eee355cc-98a1-4f25-8bf9-0100856eda6e,Za travniki
7ea32e84-b8d9-498b-9f03-5a66990012b9,Rožičeva
eb669f04-cfb6-4ea4-90c9-26eb551ecb45,Bilečanska
d50b2bdb-481b-4e58-ada6-47a028fc6382,BTC-tržnica
81a7167c-7913-442e-96c5-20dc6e25d74b,Vaše
70231f13-be88-4e3a-a89a-5b4f436984d2,Lavrica pri Malči
1536cb2e-acd3-49cb-8f06-bb8cd40c0c02,Bratov Babnik
08f2fb98-afdf-4961-b419-1bca7f5568ab,NOT. GORICE
8a182298-1db3-4251-9cdb-a86efe72b8a7,Hlebš
60ccc570-3714-410b-aa31-43d3a4c593c8,Tržnica Moste
d9f26e1a-77fc-48b0-a024-93fd38eb88a4,SOSTRO
87785aa3-128e-4f15-82b0-d8c3cfa6076f,Spodnji Rudnik
391bf42a-68a3-400a-baea-0c708f327325,Kamna Gorica
548dbdee-83b0-497b-acc1-e15b34899d42,Hladilniška
eaad1ba5-14a4-494f-80ae-65294c29a962,Rožna dolina
dc7b6fb3-15db-4c7e-9fa1-424943178ce6,LETALIŠKA P+R
a2b5023d-5ce8-420f-ad2a-b61c7a1902a8,Volavlje
3febe187-31d6-4229-be07-78ff782ca972,GD Gameljne
912792ae-7f7e-4295-8064-38ea96a5dc4a,Zagradec pri Grosupljem
2e62f411-936d-4a10-96ed-2d8fe95d6d65,Zidarjevec
25ad5579-f6a0-4f35-a0c9-0678b41e9dde,Križanke
17f7d178-41b3-41f9-a545-cbfc22a0a5f1,Nusdorferjeva
8fbf17ab-413b-442c-9c6a-0eb8873a4755,Kovinarska
b829062a-2644-4350-b998-74522d9e85d8,Lutkovno gl.
595ee2ab-3022-469d-a3e1-0c87d7dfb14d,STANEŽIČE nas.
bff8345d-1b72-4b41-8b8d-cb8a5483a2e4,Medno
d17294f3-5b6c-4313-9243-3f38557967cf,Tabor
68075aa0-144c-4f6e-93ef-e93dfc35df78,ZALOG
769b7bc7-4f95-4bb2-9c99-37ba8e8b4bd5,D. MOST P+R
a12cff7f-91e5-4f1e-be40-1a9b34ae792a,Agrokombinatska
94c6598b-7303-42e1-94d5-156d7a25f630,Gerbičeva
9807573b-8821-40e4-b891-a5cea6e23b3d,Trata
ab0d4ded-a428-4133-a6c8-0f2caac0a5ae,Iška vas
07bad99d-070a-42f7-8766-d11d42152623,Prekmurska
97d3e896-2af7-40f9-bfbf-59cf3fcbf93a,Besnica ambulanta
5c9baa4c-9ee0-4263-be22-72f5a73c714d,Škofljica Petkovšek
7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,Kolodvor
476c1b24-6f2f-4727-b610-645c50493814,Črnuče
a4545f57-dab0-4ca0-9da3-5bc96d80f104,Vevče
235d7e56-4520-4691-b7d9-7588f7306e1d,Vnajnarje
b7834e14-7e86-4df5-83ce-006c93c31c00,Koprska
acedfed0-a3ba-4fa3-8cd6-910783961f0a,Goričane kopališče
95be8f74-3ed5-4cf1-aabc-b1c0027ea628,Pece K
eb165f50-9c43-4b09-9658-469a16d3dc83,Kodeljevo
2188a1bc-ce7a-4450-bd4f-871538578244,Zadvor-2
c70ad4c4-6c37-4f31-83aa-921dc8bc15a4,Pržanec
3fbf6322-fb74-4a50-a81a-bfca73abc26b,Tacenski most
c22879e5-8e90-4540-9a74-5f139208e492,Friškovec
1d62c3f1-903c-4350-a349-80c4573b3cdc,Pot v Hrastovec
d72d58c2-b9a9-4dd5-b741-17e986d925c8,Gasilska brigada
6739536d-b334-46c6-ae80-4890afac7985,Lavrica
392949a1-1ada-4196-9073-6f392638ca49,Bratislavska
862efb04-bcf5-493a-929d-242fb91ba5f6,Elma
f414efd9-d697-4bbe-abb6-c9e09fd73514,Perovo
62d0c5a7-1692-43ef-b6e2-31f514362629,Škofljica žaga
cab36767-e95a-4f60-978e-92490f2517b2,Hrvatski trg
cd5497dc-20a4-40b3-9adf-b380de5d9f16,Bobrova
f2fc2702-e9da-4c36-b6fc-9f52199e4574,Rakovnik
f5dc05ab-b5cf-4f25-a85b-f346876311cb,Dvor
9583dbdd-06fd-411e-88dd-af8f89e2caaa,Stara Ježica
b4766c35-4ab9-4af3-aa76-1b1f40735685,Trbeže
24df120e-0d0c-4353-8dda-c7ef0dc3dd5c,Križišče Sostro
e57aad1d-457e-401f-b26d-306b4fd836eb,Kašeljska
a7094427-e180-4deb-acaf-5d4488326e9e,ZADOBROVA
ee095f27-439e-42e7-9e5c-e77b0903c31f,Veliki Lipoglav
075a6b29-66cb-409f-89fe-37d50669eff4,Elma
47637057-8d6a-4cf9-bd56-3ac90748fcc4,Barje
51e04e1d-9ea1-432d-8b79-09e6c2a7be7b,Trebeljevo
c326e479-ccc3-4915-8788-3fa189d0143e,Litostroj
2c0475be-44e7-4f0f-a06d-2c1b4ca15677,MEDVODE nas.
10d57057-b305-4b7a-806b-3373014db962,Nadgorica
538ab00b-ee39-44e8-b5a4-62c2c6215bf6,Zeleni gaj
2edaabef-ed43-4b87-ba95-a5600c33250f,Bratov Židan
ed50f692-09f9-409e-b7d6-05ff7711de6b,Vnajnarje
b47eac47-d897-4ba7-ab06-8e642cc8efe8,BERIČEVO
815a2c5e-19a1-41b0-bca4-69dca8912326,OŠ Domžale
06e4802d-2c96-4556-bd95-35e0a2bb030c,M. Lipljene
8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska
bfcba499-ce46-41b0-8268-966d74eccb20,Tinčk
5fe363f3-8297-448b-bde3-08f690c92d1b,Snoj
f528b363-1484-456c-835b-1e08dc31ef8e,Gornji Rudnik
4ca7ae7e-380b-45e3-81de-00ffab5bb531,Yulon
a9796806-8cd3-4b76-bf8c-4340aec35c9e,Lutkovno gl.
12618339-2c2d-49ec-b0e0-2517c11991f8,Mirje
1c214818-5471-4d2a-a7b2-33464ffacdad,Ihan farma
b6816891-4b0d-4bda-8e12-176194efaefe,OŠ Maksa Pečarja
2c46416a-d66e-469c-a342-898a93f5b2f0,Trebeljevo
98239279-bb80-4070-965c-dc87525019e2,Vikrče
2628ca4f-8797-4672-aca9-47b325c58aac,Besnica šola
845b482b-dba1-4313-a476-e772691689cf,Pri Maranzu
6bd46cb7-9e5d-453a-878a-bcc38fb2a5f2,Sava
c8f784f8-ce92-4773-8d90-c6bed3513ce0,Zadvor pri Grosupljem
1b3dce90-170f-4176-b47b-2b50b9407e82,Dvor
795c157e-21e0-4115-85aa-93c227e3420f,Domžale
5fa77d25-e7a3-42db-8cc9-52b612d5de19,Preglov trg
99b82632-116f-421b-9320-d5a53e522155,Podpeč
45e88013-1a7e-44a0-ab1f-bc0db6c6746f,Šemnikar
b2dd8b3a-3710-4f07-b735-4bd183bfaade,Erbežnik
af2956ba-d922-4ec4-bfa7-b623c29e8b3e,Kompas
d7a59d1b-dfe1-4fbb-96fc-14443b077516,Vevče Papirnica
9c2e9262-7afe-44d3-8aaf-80afd45f9118,Kozarje
f496ecc3-28fe-4361-9da8-428bbf3bd672,Ljubljanaska
fb0042f8-d9e2-4916-b60a-38a026acf0c9,Leskoškova
5a06b853-39a7-479d-ac40-fafa659fd896,Gostilna Kovač
896f7627-7c1c-4742-a40a-6aadb85fe206,Viško polje
c71e1e0c-780a-4d46-8b33-09aebbbcfcd8,Ihan Termit
79a5bacd-8b59-4d83-99e8-26e3c5b1490b,Osenjakova
7a256ec6-bb93-47eb-af92-ea62941c1dc6,Večna pot
36c7bbd0-50d7-4b5d-b9b3-9dadd37ac50b,Cesta v Kresnice
d0790612-d161-4be4-953d-a7a0c33acf1e,Cesta na Brod
5f6cb902-b824-4961-9ac2-75cf44a47055,Pance
59ee5f7d-476b-4958-a922-2040a9308f3b,Kranjčeva
69f98a9c-d52d-423a-b44e-89b6320a7a88,BTC-Merkur
d07152fd-014c-481b-a5f2-8949066499e8,Grosuplje SM
727cab27-5e8e-4c5e-ba27-449822a45ee7,STANEŽIČE P+R
c3188d8e-c2d3-40e5-acc2-14bef70a5ff4,Za travniki
34f3ddda-e732-4b53-bfb2-8773b5cd6eac,Sp. Gameljne 2
31e6db90-ba65-4c49-90c0-317fb92596b3,Medvode
9143c575-806f-4ba0-81bc-8199f0b0b4d0,Šentjakob
717c914e-f928-4671-95f6-26c1ddb95799,Cesta v Gorice
3866c761-7fa4-4a4a-b913-75569da498d9,Samova
6bc92f4c-414c-456b-9150-d58a7689d26e,Jana Husa
b0d473cd-f35e-4a30-8d0d-70f16b92e8e8,Lipe
13d6dac7-dc00-416e-a8c0-0d6967e4014e,PODUTIK
5be3b187-5735-4444-bee7-0665f60e6c83,Ižica
a112e799-e1b6-4dd2-b652-bd521dda7638,KS. Pirniče
9276fcfb-0f7e-4df3-b827-325600851526,Topniška
0bb103e4-c4a6-4c4c-a13d-217ab4e6dfd3,Cesta na Vevče
08506f21-8675-4972-a359-ba9412a1da49,Kot
5d91512b-af7f-4bbe-9dde-17f402fbf590,Sneberska
f11e48f8-4133-4c36-a36f-73b4f33d9592,C. dveh cesarjev
7fad8003-fb10-489d-bf8d-6d433310ad90,Nove Jarše
fd0e405e-d5e5-45fc-8911-e48a178ad4a9,Selo
70bba1e8-3ea8-46fe-ace3-f75b04e37605,Volavlje
9cd1e7f8-8ccf-4469-bc25-25d138605c67,Akademija
fac22b83-1bc0-4c12-8533-485b115409ef,Bolnica
8b5f91a6-23b7-4786-96f9-a80c6d668e18,Sp. Pirniče
f088dbda-3ab0-43c5-bcdf-c727725c05be,Brdo
b5273abc-dfeb-49a2-9607-249bf6415e4b,I. Kobilca
a2947722-2e6f-48dd-9c31-ff36356676fa,Tinčk
9845a6f7-ba79-4f3d-b6ae-969651ef6001,Tomačevska
05bd4cbd-b014-4cfd-8ca9-3c82b0a59114,Plečnikova cerkev
65e92ecc-800d-4962-a8bc-0f50f1107a5b,Zadvor-2
b91edda3-a147-4599-bebf-85e145de085b,Živalski vrt-ZOO
61485a1f-73a8-4dac-bcc7-6e4e53eb4b0f,Slovenijales
d9224caa-d582-4152-88e0-be720677fe16,Sp. Gameljne 3
783196f2-97cd-4265-bb9a-b13aa8bb6a0b,Božičeva
22c11486-1afa-491f-b9ab-162d88c8c44d,Prelog Mngan
28248670-5e08-4de2-8eab-e63933c0d61d,Podmornica
10449641-799e-4ee4-a712-a6e3a9aefc27,Prelog
3cb0ccbb-9b91-4d71-bd27-2acef732be4c,Streliška
e73c7113-cb4a-4cd5-8df9-ffc5fd86590a,Dragomelj - 1
2323bf9e-1a47-4409-b9c8-398a035c8d12,Študa trgovina
66012072-6b6b-4775-8001-0887d18e09a3,Pod Debnim vrhom
f4c5028b-48a4-4d0e-a91c-81a858923ddd,Sneberje
9a14b0ec-f13a-46f0-8c4f-07d8b99241e2,Cesta v Zavoglje
d867fec1-5147-43db-b004-08d2797f50e3,Pod Golovcem
e468b92f-fa4a-4819-bb11-37761deaf4ca,BESNICA obrač.
a6fde748-bb91-465c-8665-20cbaed7df19,V. Lipljene
1dc99fbb-5496-4aab-a4b6-32e653ccc789,Center Zalog
d27a7320-71d6-48bc-a4f5-0f3e239575b8,Tacen
81b6f6ad-6dd6-4e3f-a0bd-754a65a3e57b,Šlandrova
e82569a6-73f3-4002-b7b5-0f83ee167535,Silos
4afd573d-abb7-4209-9b28-5c34811eb3ef,Lavrica pri Malči
69bc9f1c-507f-463c-ba5a-04500b319967,Ilovica
d7d791d9-02e0-4369-be0c-1546fc2044a4,Staje
83a62071-0161-47a2-b745-eafb5e945632,Goričane pod gradom
5881f75e-9383-49b0-811d-04c864ba1605,Sp. Gameljne 1
18d010ca-0244-4928-82cb-47af0836a1bb,Krivec
d4d4230a-5247-4071-baa4-463321d9d934,Smrekarjevo
d72032c7-d4b0-4eee-a87c-593985a42266,Tobačna
9b4a7d21-709f-4462-b602-c77d975df9e7,Pri Dogonivar
505865ea-cdea-4042-bdb2-b2f4f03889cb,ŠTEPANJSKO NAS.
27788b38-4743-4e04-9b9c-94faeeeb2d34,Pot heroja Trtnika
2f874852-bc80-4ff3-b6bf-a914e31251c8,Savske stolpnice
b4b7f450-4397-42d2-9d1e-39f786eecc2e,Podgorica
d08c4884-9764-447f-9b79-0ef7a645222f,Ledena dvorana Zalog
9c3d9f7c-69df-4a48-8f1a-d25e7a922ac3,Škofljica Petkovšek
7b822496-7ea4-4ce8-b78c-1d021c68a9ed,Puhova
271db19a-744b-41a0-869d-0c3e0e2cb6bf,Besnica
c6dd10bd-c21f-4a0c-9c7d-99e488a173d4,Šentjakob
d4fd9934-5253-4ab8-a779-3e9e2a30c5b7,V. St. vas
16578e36-c682-4083-bd29-4973445dc0fe,Gosposvetska
26ec9924-5586-4fd5-8b20-63f2d0a38d44,Pri Dolencu
aa844493-50b0-4b91-b331-f4297d2ae6a8,Brezovica pošta
030363e5-99a3-401f-96db-a16a340ace21,Javor
befe0e87-b5fe-41ff-9a77-f65461eff28d,Brinje
22ef2062-46f0-4a46-8d9a-6ceb7b7f45bc,Ilirska
7fdce743-a4be-44d7-8658-0a259a18ad30,Stožice
34afe7f1-2d09-487f-983f-19c7dd5dae82,Brglezov štradon
fc3967fb-5520-4fff-a819-f625242182e5,Cankarjev dom
1c8efa00-4587-4efc-a10d-794e9d885857,Troščine
4ac86a6a-874d-41a7-92a5-64ed733b7734,Tacen
caac4c1a-13e4-4afa-b467-65d90a8fbd44,Pod Hribom
fcec9e7a-1c9e-4214-96dd-d071550349e6,Zgornja Šiška
45b36327-9a1a-4cd5-8261-53217326b22f,Podlipoglav
81f21fc1-3bd2-4d2a-b563-2d063479c68e,Štepanja vas
ad966374-a37d-443a-9a3e-ec85ca28231f,Pod Rožnikom
6330ad8d-b582-4c92-bc7e-d3f206264f04,Tehnounion
eefb30b4-8049-4128-89f5-bb359b1c93b0,Prežganje
278a9d60-64c7-4bfa-aad0-24068aa760af,Sadinja vas
cce39cbe-6961-433a-a787-64fbf602f470,Livada
9e90940e-cf99-4112-87ec-7cbb6331509a,ZG. Pirniče
43df2657-d56f-4fc4-8c40-49180cbbe90c,Ruski car
b0b32562-f5dc-4183-abba-5729adf98088,OPEKARSKA
4f681273-89fe-44f9-aaec-76950722cc52,Študentsko naselje
2c87f988-902b-4b35-91da-5437a58759f5,Šentjakob
1df1835b-cfd3-40e7-9466-9c9d43642bed,Zaboršt
7ad25867-5c97-4f9f-9b1b-4966436f7fbf,NS Rudnik
258aeffc-294a-4919-bfb0-34f90dc19892,Ižica
5c38ad77-8124-42b3-810f-04703daec8b4,Šentjakob
785ad018-d0fe-4628-b188-15f6dc71b38e,Barje
ee837fd9-7a5c-4f14-bbd7-a46f14eb07c5,Glonarjeva
b2dd1684-0848-40f7-b10e-8f74bb005f2f,V. Mlačevo
0760a037-cd94-4936-89b6-45ce9bd19917,Mercator
548a85bd-f15f-427b-ad90-43cb50e9e31a,Bratov Židan
f174a648-9e84-492d-9ccd-0756b49c773b,Capuder
1632ee87-59dd-4367-bf10-9d13aa688e82,Tržnica Koseze
ea80411c-360d-4a33-861c-6533a1d67eef,Park varne mobilnosti
6932c2e0-ff32-4170-b519-fba88e29c147,Cesta XV
9c57d59a-53f8-4a16-b279-2ab1745ea230,Krožna pot
f1d7dbc8-d84b-4550-a3bd-e4748a677e9d,Trnovo
39b60288-c9ac-4bc2-825b-524dec52182d,Goričane kopališče
02c61e3f-2d2e-4b42-b695-bbd3cc672f6b,Leskoškova
a8af1032-30bf-4f7b-a921-28d2f712fd24,DRAGOMELJ
b7b7ac00-59bb-41eb-833d-ad309d24e68a,ČRNI LOG
4b456495-fb29-4ff3-b48b-4090bc51514e,KPL
68c65382-15dc-465c-96b5-7f27af9d4a63,Stanežiče
12cfc2b3-f8ff-444b-8d5f-15855e45e331,Dolgi most Rotar
aa3ce006-1975-496a-abc6-a98ec5e87652,Dobrunje-2
bd1396f2-4dc8-4695-9bf1-c601157100d8,Preglov trg
45bff76d-bb00-455b-aa12-7ea49ad9a4f0,Vaše Helios
9cc88862-270a-409a-b450-e0003c7930af,Videm pri Ljubljani
d123fde4-aa91-49c3-83df-5ebf12af4e59,Oval
2628b04b-eaf2-4c5a-b7ac-837237162783,Na Žalah
5a2def68-fa57-4002-a942-e39bc2a87688,Koseze
9b85d4b0-c594-4e0e-9ce2-d0986256c270,Tavčarjeva
4ab506fa-0fcd-431b-ace7-19ffa5f0576a,Reaktor
25c85d19-456c-4188-b563-15ad467a54c7,Vič
e26da28a-b9c3-41b8-b57f-87b289b38e08,GD Gameljne
73e6ef23-ef0c-41bf-9960-0e3078b94d23,Ig
34ead609-4331-48ab-8e82-52dd70da9832,Ig Petrol
7d1d9e60-8a7d-4e50-86e5-f3a42a99d837,Žabja vas
25cde952-4896-4977-b229-75e09b3e3661,Chengdujska
108e7dc8-ca5d-4c91-9414-32a32a31b69a,Grosuplje SM
461045f0-a82c-45c0-af66-71b25f3f0e1a,Belinka
c3534bc6-7bfd-43be-b46a-2b0fced57ab8,Park varne mobilnosti
4d57f6bd-7ba7-4f07-8aa1-ecac0b09e8db,TUJI GRM
f1b7471e-db71-49da-846d-1232cb3e8f8f,Rožna dolina
2cde6efe-5f53-44aa-8018-76f0ea2c86f8,Reaktor
30c30bf5-75c4-4dc0-995f-4679ef54d37c,Mostiček
bd1a0fbd-1593-4552-a76f-681c59333d6b,Savsko naselje
a33e6b1f-de56-43aa-9a52-f7064636ab79,Zg. Besnica
f4e99ece-e89e-4322-80c6-5a91df65f64e,Jana Husa
b4b30b45-445a-4f70-bdf5-5ea7cdc98583,Dolgi most
ab4e1412-1ac4-4864-8833-c1ddf48bec20,Bratislavska
106bdc28-f0fe-4f13-b4ad-6c6a630550b5,Parmova
24ab9d18-4fb9-4e7e-b48c-d5cdc9cd1305,Agrokombinatska
9cb18d2e-9bf3-436a-ab3a-7c52c5de1300,Rašica
eec159d0-4b1b-4706-9a5d-a00ddcbea9f5,Baragova
332abe37-33b8-4142-9edd-4ebd9e52eaf7,Podlipoglav
b56664c0-1dc1-42c5-b10b-52c3fb0dd042,Galjevica
7c390857-8fc7-49b5-9c9d-e5535d360148,M. vas pri Grosupljem
5d1e404b-1606-457e-8d2b-4e3e80139532,Topniška
6e7cab20-d7e3-474f-9a5e-f1e0ca6fae53,Hruševska
410b424b-5f4d-4137-bc20-7d1f328540a3,Verje
d3a06374-ab12-456b-9c00-55461af341fa,Na Žalah
6c56976b-4ae1-429f-bcab-0cfc37e3580d,Zgornji log
5f2b93f1-7933-45ed-915c-4488ab8d81b7,Ižanska
55f1ae46-11e5-4270-991f-f09dae6c58bf,Kodeljevo
ab624858-605d-48c6-a660-d54c2e037a91,V. St. vas
dadea785-0c6b-4054-9882-37227de3df4b,Pošta Dobrunje
1aa7e441-8646-4d1d-88bd-ab004758ffc4,Pod Kamno gorico
64ea9f57-1f7f-465e-8721-55e26faee36a,Krimska
e9035f9a-28be-450a-a30c-7178134ff26b,Lipe
2496479b-f855-403d-bce8-2a4d9988665d,Rutar
62b17644-b4a6-412f-9e03-79bbaf339717,Ihan farma
70c51140-f3ee-4c89-a6e2-ed74dab89148,Bilečanska
5b184752-5bd2-43e3-9243-dfc8969d9065,Bolnica P. Držaja
eb8e8d9a-a3d5-4ec1-9356-26e0e41912d1,Pot v mejah
65a6b01d-c9cf-4d4e-930c-5562156d7375,Besnica kamnolom
d9437903-d95a-49e6-9743-12b2b964e04c,Mostiček
98b60d07-8054-441a-be44-be7aa24f4253,Dolnice
6cc5af3b-67ea-47f3-9e8a-10946c32b906,V. Lipljene
15af3c66-ad74-4f41-92f7-92e2ff72a51d,Zidarjevec
5a89967e-5654-49f6-84ca-59f7f9035444,Pot v mejah
1f207e67-adf9-4da6-b107-3b58051d9990,Sneberska
169789c5-0251-47a6-800a-74ff3dffe04d,Hrastje
e0f10330-ad34-453d-baf4-d6c601cb6cf8,Blaževo
58db973d-ecbb-4aa6-a56c-c26aaff7f263,SŽ ŠIŠKA
4e8ccfa1-b58c-4ee1-ad82-2e8a645071f3,Sostro - 2
452f2b51-98fb-4a7c-bb0a-44577eb5e12b,SŠ Domžale
d7384760-d854-492d-87af-f342cab37fc1,Brinje
117abbb4-5575-4020-aac4-2048f8d34b50,Rutar
9fa0b90f-dba1-4eca-8802-589425d3e8fd,Polanškova
cdee8be6-e02c-4fb5-9752-be1bac08d90d,Kavčičeva
55e3f615-be6c-43f4-9858-e199862771a4,Pri Dogonivar
4d2fc228-0628-4897-8d77-3e71d500d36d,Sava
f5d8583f-6e9d-4996-b803-74bf3cd0b602,Letališka
7f45fe9c-917a-4571-9a74-9e940cd84f3c,OŠ Domžale
cdbafa76-fd1b-45e0-bbd6-d6c1c6a141f9,Podmilščakova
352f5cae-25c9-41c5-ab70-268bf64107f0,Podgorica
06348c07-2fb0-4dfb-a938-aaef614a7f68,Andreja Bitenca
4ca9e64c-29ad-4391-a6f2-7e1ae022d5bf,Gorjančeva
ec88f05d-3035-4f09-8560-72571bc0b125,SAVLJE
45303500-8b0e-4779-9abd-433b5f8b2838,Kot
